benchmark_id,benchmark_version,label_source,label_final_status,annotation_id,award_id,project_cluster_id,label_mmr_class,label_qual_signal,label_quant_signal,label_design_present,label_design_type,label_integration_present,label_integration_type,label_reporting_completeness,target_mmr_binary,target_mmr_multiclass,target_explicit_mmr_binary,target_implicit_mmr_binary,target_method_signal_binary,target_qual_binary,target_quant_binary,target_design_binary,target_design_type,target_integration_binary,target_integration_type,target_reporting_quality,target_reporting_quality_ordinal,target_design_binary_broad,target_design_specific_binary,target_integration_binary_broad,target_integration_strict_binary,split_random_cluster_stratified,split_temporal_cluster_safe,split_edu_to_eng_cluster_safe,split_cross_program_cluster_safe,split_cold_start_pi_cluster_safe,split_cold_start_institution_cluster_safe,start_year,cat_NSFDirectorate,cat_NSFOrganization,cat_primary_program_key,cat_institution_key,cat_state_key,cat_award_instrument,m_start_year,m_team_size,m_num_co_pis,m_has_copi,m_num_current_participants,g_lead_pi_prior_award_count,g_lead_pi_prior_collaborator_count,g_lead_pi_prior_program_count,g_lead_pi_prior_institution_count,g_lead_pi_seen_before,g_lead_pi_years_since_first,g_lead_pi_years_since_last,g_institution_prior_award_count,g_institution_prior_person_count,g_institution_prior_program_count,g_institution_prior_year_count,g_institution_seen_before,g_institution_age_years,g_institution_years_since_last,g_program_prior_award_count,g_program_prior_person_count,g_program_prior_institution_count,g_program_prior_year_count,g_program_seen_before,g_program_age_years,g_program_years_since_last,g_nsforg_prior_award_count,g_nsforg_prior_person_count,g_nsforg_prior_institution_count,g_nsforg_prior_year_count,g_directorate_prior_award_count,g_directorate_prior_person_count,g_directorate_prior_institution_count,g_directorate_prior_year_count,g_state_prior_award_count,g_state_prior_person_count,g_state_prior_program_count,g_state_prior_year_count,g_cold_start_lead_pi,g_cold_start_institution,g_cold_start_program,g_team_prior_award_count_sum,g_team_prior_award_count_mean,g_team_prior_award_count_max,g_team_prior_award_count_min,g_team_prior_award_count_nonzero_count,g_team_prior_collaborator_count_sum,g_team_prior_collaborator_count_mean,g_team_prior_collaborator_count_max,g_team_prior_collaborator_count_min,g_team_prior_collaborator_count_nonzero_count,g_team_prior_program_count_sum,g_team_prior_program_count_mean,g_team_prior_program_count_max,g_team_prior_program_count_min,g_team_prior_program_count_nonzero_count,g_team_prior_institution_count_sum,g_team_prior_institution_count_mean,g_team_prior_institution_count_max,g_team_prior_institution_count_min,g_team_prior_institution_count_nonzero_count,g_current_team_prior_pair_collaboration_count_sum,g_current_team_prior_pair_collaboration_count_mean,g_current_team_prior_pair_collaboration_count_max,g_current_team_prior_pair_collaboration_count_min,g_current_team_prior_pair_collaboration_count_nonzero_count,g_team_seen_before_fraction,g_current_team_any_prior_pair_collaboration,g_lead_pi_prior_award_count_log1p,g_lead_pi_prior_collaborator_count_log1p,g_lead_pi_prior_program_count_log1p,g_lead_pi_prior_institution_count_log1p,g_institution_prior_award_count_log1p,g_institution_prior_person_count_log1p,g_institution_prior_program_count_log1p,g_institution_prior_year_count_log1p,g_program_prior_award_count_log1p,g_program_prior_person_count_log1p,g_program_prior_institution_count_log1p,g_program_prior_year_count_log1p,g_nsforg_prior_award_count_log1p,g_nsforg_prior_person_count_log1p,g_nsforg_prior_institution_count_log1p,g_nsforg_prior_year_count_log1p,g_directorate_prior_award_count_log1p,g_directorate_prior_person_count_log1p,g_directorate_prior_institution_count_log1p,g_directorate_prior_year_count_log1p,g_state_prior_award_count_log1p,g_state_prior_person_count_log1p,g_state_prior_program_count_log1p,g_state_prior_year_count_log1p,g_team_prior_award_count_sum_log1p,g_team_prior_award_count_mean_log1p,g_team_prior_award_count_max_log1p,g_team_prior_award_count_min_log1p,g_team_prior_award_count_nonzero_count_log1p,g_team_prior_collaborator_count_sum_log1p,g_team_prior_collaborator_count_mean_log1p,g_team_prior_collaborator_count_max_log1p,g_team_prior_collaborator_count_min_log1p,g_team_prior_collaborator_count_nonzero_count_log1p,g_team_prior_program_count_sum_log1p,g_team_prior_program_count_mean_log1p,g_team_prior_program_count_max_log1p,g_team_prior_program_count_min_log1p,g_team_prior_program_count_nonzero_count_log1p,g_team_prior_institution_count_sum_log1p,g_team_prior_institution_count_mean_log1p,g_team_prior_institution_count_max_log1p,g_team_prior_institution_count_min_log1p,g_team_prior_institution_count_nonzero_count_log1p,g_current_team_prior_pair_collaboration_count_sum_log1p,g_current_team_prior_pair_collaboration_count_mean_log1p,g_current_team_prior_pair_collaboration_count_max_log1p,g_current_team_prior_pair_collaboration_count_min_log1p,g_current_team_prior_pair_collaboration_count_nonzero_count_log1p,g_current_team_any_prior_pair_collaboration_log1p
methodkg_v3_00017,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01745,87396,projtxt_f934c2ece150fe6e,quant_only,no,yes,yes,learning_analytics_or_computational,no,none,partial,0,quant_only,0,0,1,0.0,1.0,1.0,learning_analytics_or_computational,0.0,none,partial,2.0,1.0,1,0.0,0,validation,train,train,train,train,train,2000,EDU,DRL,element_135800,inst_65da3f92b2f3,PA,Continuing Grant,2000,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00018,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00241,87562,projtxt_c585e16b5f93b530,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,evaluation_integration,complete,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,evaluation_integration,complete,4.0,1.0,0,1.0,1,train,train,train,train,train,train,2000,EDU,DRL,element_166600,inst_04af30eebae1,DC,Continuing Grant,2000,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00019,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01682,87664,projtxt_26d812681282d5ed,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,implicit_unspecified,adequate,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,implicit_unspecified,adequate,3.0,1.0,0,1.0,0,train,train,train,train,validation,train,2000,EDU,DRL,element_166600,inst_e0443d782bdd,MA,Continuing Grant,2000,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00020,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00641,87683,projtxt_84cc34c8dd82a2c5,no_method_signal,no,no,no,none,no,none,none_no_report,0,no_method_signal,0,0,0,0.0,0.0,0.0,none,0.0,none,none_no_report,0.0,0.0,0,0.0,0,test,train,train,train,train,train,2001,EDU,DUE,element_742700,inst_4eebb6036442,NJ,Standard Grant,2001,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,92.0,222.0,79.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,17.0,38.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,1.6094379124341003,1.0986122886681096,0.6931471805599453,4.532599493153255,5.407171771460119,4.382026634673881,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,2.8903717578961645,3.6635616461296463,2.197224577336219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00021,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02396,87811,projtxt_b1ddd2cbb14d79ba,quant_only,no,yes,yes,quantitative_general,no,none,partial,0,quant_only,0,0,1,0.0,1.0,1.0,quantitative_general,0.0,none,partial,2.0,1.0,0,0.0,0,test,train,train,train,train,train,2000,EDU,DRL,element_166600,inst_819ede6198ac,CA,Standard Grant,2000,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00022,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02244,87908,projtxt_d2ea0c3605824b8a,no_method_signal,no,no,no,none,no,none,none_no_report,0,no_method_signal,0,0,0,0.0,0.0,0.0,none,0.0,none,none_no_report,0.0,0.0,0,0.0,0,train,train,train,train,train,train,2001,EDU,DUE,element_742800,inst_f5e73e4bc1db,VI,Standard Grant,2001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,318.0,118.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859812404361672,5.765191102784844,4.77912349311153,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00023,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02399,88005,projtxt_8ed3cb9d244a6126,multi_method_not_mmr,yes,yes,yes,survey,no,none,partial,0,multi_method_not_mmr,0,0,1,1.0,1.0,1.0,survey,0.0,none,partial,2.0,1.0,1,0.0,0,train,train,train,train,train,validation,2001,EDU,DUE,element_742700,inst_328ed0864bff,PA,Standard Grant,2001,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,222.0,79.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,42.0,108.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.532599493153255,5.407171771460119,4.382026634673881,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,3.7612001156935624,4.6913478822291435,3.1354942159291497,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00024,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01915,88403,projtxt_c95fd1ba1fa05e5b,no_method_signal,no,no,no,none,no,none,none_no_report,0,no_method_signal,0,0,0,0.0,0.0,0.0,none,0.0,none,none_no_report,0.0,0.0,0,0.0,0,train,train,train,train,train,validation,2000,EDU,DUE,element_742800,inst_328ed0864bff,PA,Standard Grant,2000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00025,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01771,88633,projtxt_25fc4103319a2d1f,multi_method_not_mmr,yes,yes,yes,program_evaluation,no,none,adequate,0,multi_method_not_mmr,0,0,1,1.0,1.0,1.0,program_evaluation,0.0,none,adequate,3.0,1.0,1,0.0,0,train,train,train,train,train,test,2000,EDU,DUE,element_742800,inst_1fc3b9047b5d,WA,Standard Grant,2000,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00026,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01190,88769,projtxt_02a5423370a9abe8,multi_method_not_mmr,yes,yes,yes,case_study,no,none,partial,0,multi_method_not_mmr,0,0,1,1.0,1.0,1.0,case_study,0.0,none,partial,2.0,1.0,1,0.0,0,test,train,train,train,train,train,2001,EDU,DUE,element_742700,inst_6a1cca18f0db,TX,Standard Grant,2001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,92.0,222.0,79.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,30.0,71.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,4.532599493153255,5.407171771460119,4.382026634673881,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,3.4339872044851463,4.276666119016055,2.70805020110221,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00027,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00115,88779,projtxt_db65c6ad046f46fc,quant_only,no,yes,yes,quantitative_general,no,none,partial,0,quant_only,0,0,1,0.0,1.0,1.0,quantitative_general,0.0,none,partial,2.0,1.0,0,0.0,0,train,train,train,train,validation,train,2001,EDU,DUE,element_742800,inst_251fc570694e,NY,Standard Grant,2001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,128.0,318.0,118.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,54.0,117.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,1.791759469228055,1.0986122886681096,0.6931471805599453,4.859812404361672,5.765191102784844,4.77912349311153,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,4.007333185232471,4.770684624465664,2.8903717578961645,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00028,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01744,88794,projtxt_034392ac4762b679,no_method_signal,no,no,no,none,no,none,none_no_report,0,no_method_signal,0,0,0,0.0,0.0,0.0,none,0.0,none,none_no_report,0.0,0.0,0,0.0,0,train,train,train,validation,validation,train,2001,EDU,DUE,element_734800,inst_88198664708f,IL,Continuing Grant,2001,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,8.0,29.0,8.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,38.0,95.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.197224577336219,3.4011973816621555,2.197224577336219,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,3.6635616461296463,4.564348191467836,3.0910424533583156,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00029,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02074,88818,projtxt_f757ef04c33a93c3,quant_only,no,yes,yes,quantitative_general,no,none,partial,0,quant_only,0,0,1,0.0,1.0,1.0,quantitative_general,0.0,none,partial,2.0,1.0,0,0.0,0,train,train,train,validation,train,train,2001,EDU,DUE,element_734800,inst_c7a5cc03e07f,KS,Standard Grant,2001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,8.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,4.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197224577336219,3.4011973816621555,2.197224577336219,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,1.6094379124341003,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00030,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00179,88895,projtxt_1c683094a5362c74,no_method_signal,no,no,no,none,no,none,none_no_report,0,no_method_signal,0,0,0,0.0,0.0,0.0,none,0.0,none,none_no_report,0.0,0.0,0,0.0,0,train,train,train,train,train,train,2001,EDU,DUE,element_742700,inst_d78bc1bbb799,MA,Standard Grant,2001,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,92.0,222.0,79.0,1.0,1.0,1.0,1.0,459.0,1102.0,341.0,1.0,816.0,1744.0,517.0,1.0,63.0,111.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,4.532599493153255,5.407171771460119,4.382026634673881,0.6931471805599453,6.13122648948314,7.005789019253502,5.834810737062605,0.6931471805599453,6.705639094860002,7.4645098346365275,6.249975242259483,0.6931471805599453,4.1588830833596715,4.718498871295094,2.9444389791664403,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_00031,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01634,89021,projtxt_ba48c6a43de64eac,qual_only,yes,no,yes,case_study,no,none,partial,0,qual_only,0,0,1,1.0,0.0,1.0,case_study,0.0,none,partial,2.0,1.0,1,0.0,0,train,train,train,train,train,train,2000,EDU,DUE,element_742700,inst_20a1baeb25fa,MI,Standard Grant,2000,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
